====================
getFeatureName(i) getFeatureType(i)
<noname> | stream
<noname> | stream
Spencer Creek | stream
Spencer Creek | stream
Spencer Creek | stream
<noname> | lake
<noname> | greenspace
<noname> | stream
Logie's Creek | stream
Bullock's Corners Park | park
<noname> | park
<noname> | greenspace
<noname> | stream
Spring Creek | stream
<noname> | stream
<noname> | greenspace
McCormack Pond | lake
<noname> | stream
<noname> | stream
<noname> | greenspace
<noname> | greenspace
<noname> | stream
<noname> | stream
<noname> | stream
<noname> | greenspace
<noname> | greenspace
<noname> | stream
<noname> | lake
<noname> | greenspace
Spring Creek | stream
<noname> | greenspace
<noname> | greenspace
<noname> | stream
<noname> | greenspace
<noname> | greenspace
<noname> | greenspace
<noname> | lake
Spring Creek | stream
<noname> | greenspace
<noname> | greenspace
<noname> | stream
<noname> | stream
<noname> | greenspace
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
Staircase Theatre | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
Templemead Park | park
Eleanor Park | park
Berrisfield Park | park
Lions Park | park
<noname> | greenspace
<noname> | building
<noname> | greenspace
<noname> | building
Grace Villa Nursing Home | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
The Church of Jesus Christ of Latter-day Saints | building
<noname> | building
Delsey Pond | lake
St. Christopher's Park | park
<noname> | park
Glow Park | park
<noname> | park
<noname> | park
<noname> | park
Powell Park | park
<noname> | building
Jackson Playground | park
Hamilton AAA Grounds | park
<noname> | park
Spencer Gorge Wilderness Area | park
Edwards Memorial Park | park
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
Castlewood Plaza | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | greenspace
<noname> | stream
<noname> | stream
<noname> | greenspace
<noname> | building
<noname> | building
<noname> | lake
<noname> | greenspace
<noname> | stream
<noname> | greenspace
<noname> | lake
<noname> | stream
<noname> | building
<noname> | greenspace
<noname> | building
<noname> | stream
<noname> | building
<noname> | lake
<noname> | greenspace
<noname> | building
Oakes Road Park | park
<noname> | building
<noname> | building
Andrew Pelletier | building
<noname> | greenspace
<noname> | building
<noname> | greenspace
<noname> | stream
Fifty Creek | stream
<noname> | greenspace
<noname> | stream
<noname> | greenspace
<noname> | greenspace
<noname> | lake
<noname> | building
<noname> | greenspace
<noname> | building
<noname> | stream
<noname> | building
<noname> | greenspace
<noname> | greenspace
<noname> | stream
<noname> | lake
<noname> | greenspace
<noname> | building
<noname> | building
<noname> | building
Fifty Creek | stream
<noname> | park
E.D. Smith Foods | building
<noname> | greenspace
<noname> | greenspace
<noname> | greenspace
<noname> | greenspace
<noname> | building
<noname> | building
<noname> | greenspace
<noname> | stream
<noname> | stream
Winona Community Centre | building
<noname> | greenspace
<noname> | building
<noname> | building
<noname> | greenspace
Fifty Creek | stream
<noname> | greenspace
<noname> | stream
<noname> | building
<noname> | lake
<noname> | greenspace
Winona Gospel Chapel | building
<noname> | greenspace
<noname> | greenspace
<noname> | stream
St. John's Anglican Church | building
<noname> | stream
<noname> | building
<noname> | greenspace
<noname> | stream
<noname> | stream
<noname> | building
<noname> | greenspace
<noname> | building
<noname> | lake
<noname> | lake
<noname> | building
<noname> | greenspace
<noname> | greenspace
<noname> | greenspace
<noname> | greenspace
<noname> | stream
<noname> | building
<noname> | building
<noname> | greenspace
<noname> | greenspace
<noname> | greenspace
<noname> | building
<noname> | greenspace
<noname> | greenspace
<noname> | building
<noname> | greenspace
<noname> | building
<noname> | stream
<noname> | building
<noname> | building
<noname> | building
<noname> | stream
<noname> | greenspace
<noname> | building
<noname> | stream
The Cat Rental Store | building
<noname> | stream
<noname> | stream
<noname> | stream
<noname> | greenspace
